"","Country","CreationDate","CountTotalUsers","CountTotalUsersStack"
"6225","United Kingdom","2010-10",19,107
"6226","United Kingdom","2010-11",20,127
"6227","United Kingdom","2010-12",24,151
"6228","United Kingdom","2011-01",46,197
"6229","United Kingdom","2011-02",45,242
"6230","United Kingdom","2011-03",26,268
"6231","United Kingdom","2011-04",50,318
"6232","United Kingdom","2011-05",43,361
"6233","United Kingdom","2011-06",39,400
"6234","United Kingdom","2011-07",51,451
"6235","United Kingdom","2011-08",59,510
"6236","United Kingdom","2011-09",42,552
"6237","United Kingdom","2011-10",48,600
"6238","United Kingdom","2011-11",42,642
"6239","United Kingdom","2011-12",31,673
"6240","United Kingdom","2012-01",66,739
"6241","United Kingdom","2012-02",33,772
"6242","United Kingdom","2012-03",45,817
"6243","United Kingdom","2012-04",34,851
"6244","United Kingdom","2012-05",37,888
"6245","United Kingdom","2012-06",31,919
"6246","United Kingdom","2012-07",45,964
"6247","United Kingdom","2012-08",42,1006
"6248","United Kingdom","2012-09",43,1049
"6249","United Kingdom","2012-10",36,1085
"6250","United Kingdom","2012-11",47,1132
"6251","United Kingdom","2012-12",49,1181
"6252","United Kingdom","2013-01",58,1239
"6253","United Kingdom","2013-02",38,1277
"6254","United Kingdom","2013-03",57,1334
"6255","United Kingdom","2013-04",28,1362
"6256","United Kingdom","2013-05",31,1393
"6257","United Kingdom","2013-06",36,1429
"6258","United Kingdom","2013-07",35,1464
"6259","United Kingdom","2013-08",32,1496
"6260","United Kingdom","2013-09",29,1525
"6261","United Kingdom","2013-10",36,1561
"6262","United Kingdom","2013-11",49,1610
"6263","United Kingdom","2013-12",41,1651
"6264","United Kingdom","2014-01",62,1713
"6265","United Kingdom","2014-02",49,1762
"6266","United Kingdom","2014-03",50,1812
"6267","United Kingdom","2014-04",41,1853
"6268","United Kingdom","2014-05",42,1895
"6269","United Kingdom","2014-06",40,1935
"6270","United Kingdom","2014-07",42,1977
"6271","United Kingdom","2014-08",44,2021
"6272","United Kingdom","2014-09",60,2081
"6273","United Kingdom","2014-10",74,2155
"6274","United Kingdom","2014-11",47,2202
"6275","United Kingdom","2014-12",43,2245
"6276","United Kingdom","2015-01",48,2293
"6277","United Kingdom","2015-02",50,2343
"6278","United Kingdom","2015-03",52,2395
"6279","United Kingdom","2015-04",53,2448
"6280","United Kingdom","2015-05",43,2491
"6281","United Kingdom","2015-06",47,2538
"6282","United Kingdom","2015-07",66,2604
"6283","United Kingdom","2015-08",60,2664
"6284","United Kingdom","2015-09",69,2733
"6285","United Kingdom","2015-10",64,2797
"6286","United Kingdom","2015-11",53,2850
"6287","United Kingdom","2015-12",41,2891
"6288","United Kingdom","2016-01",58,2949
"6289","United Kingdom","2016-02",45,2994
"6290","United Kingdom","2016-03",55,3049
"6291","United Kingdom","2016-04",43,3092
"6292","United Kingdom","2016-05",40,3132
"6293","United Kingdom","2016-06",37,3169
"6294","United Kingdom","2016-07",47,3216
"6295","United Kingdom","2016-08",44,3260
"6296","United Kingdom","2016-09",57,3317
"6297","United Kingdom","2016-10",46,3363
"6298","United Kingdom","2016-11",52,3415
"6299","United Kingdom","2016-12",50,3465
"6300","United Kingdom","2017-01",64,3529
"6301","United Kingdom","2017-02",36,3565
"6302","United Kingdom","2017-03",44,3609
"6303","United Kingdom","2017-04",27,3636
"6304","United Kingdom","2017-05",33,3669
"6305","United Kingdom","2017-06",45,3714
"6306","United Kingdom","2017-07",32,3746
"6307","United Kingdom","2017-08",34,3780
"6308","United Kingdom","2017-09",48,3828
"6309","United Kingdom","2017-10",45,3873
"6310","United Kingdom","2017-11",47,3920
"6311","United Kingdom","2017-12",36,3956
"6312","United Kingdom","2018-01",54,4010
"6313","United Kingdom","2018-02",36,4046
"6314","United Kingdom","2018-03",39,4085
"6315","United Kingdom","2018-04",47,4132
"6316","United Kingdom","2018-05",36,4168
"6317","United Kingdom","2018-06",30,4198
"6318","United Kingdom","2018-07",38,4236
"6319","United Kingdom","2018-08",37,4273
"6320","United Kingdom","2018-09",31,4304
"6321","United Kingdom","2018-10",39,4343
"6322","United Kingdom","2018-11",34,4377
"6323","United States","2010-08",170,170
"6324","United States","2010-09",127,297
"6325","United States","2010-10",59,356
"6326","United States","2010-11",73,429
"6327","United States","2010-12",79,508
"6328","United States","2011-01",186,694
"6329","United States","2011-02",141,835
"6330","United States","2011-03",154,989
"6331","United States","2011-04",259,1248
"6332","United States","2011-05",130,1378
"6333","United States","2011-06",116,1494
"6334","United States","2011-07",228,1722
"6335","United States","2011-08",268,1990
"6336","United States","2011-09",146,2136
"6337","United States","2011-10",200,2336
"6338","United States","2011-11",160,2496
"6339","United States","2011-12",189,2685
"6340","United States","2012-01",241,2926
"6341","United States","2012-02",183,3109
"6342","United States","2012-03",212,3321
"6343","United States","2012-04",148,3469
"6344","United States","2012-05",137,3606
"6345","United States","2012-06",153,3759
"6346","United States","2012-07",195,3954
"6347","United States","2012-08",196,4150
"6348","United States","2012-09",163,4313
"6349","United States","2012-10",161,4474
"6350","United States","2012-11",177,4651
"6351","United States","2012-12",175,4826
"6352","United States","2013-01",203,5029
"6353","United States","2013-02",188,5217
"6354","United States","2013-03",192,5409
"6355","United States","2013-04",153,5562
"6356","United States","2013-05",172,5734
"6357","United States","2013-06",179,5913
"6358","United States","2013-07",171,6084
"6359","United States","2013-08",165,6249
"6360","United States","2013-09",173,6422
"6361","United States","2013-10",218,6640
"6362","United States","2013-11",191,6831
"6363","United States","2013-12",168,6999
"6364","United States","2014-01",283,7282
"6365","United States","2014-02",229,7511
"6366","United States","2014-03",224,7735
"6367","United States","2014-04",239,7974
"6368","United States","2014-05",182,8156
"6369","United States","2014-06",211,8367
"6370","United States","2014-07",206,8573
"6371","United States","2014-08",237,8810
"6372","United States","2014-09",305,9115
"6373","United States","2014-10",342,9457
"6374","United States","2014-11",291,9748
"6375","United States","2014-12",280,10028
"6376","United States","2015-01",260,10288
"6377","United States","2015-02",248,10536
"6378","United States","2015-03",230,10766
"6379","United States","2015-04",272,11038
"6380","United States","2015-05",264,11302
"6381","United States","2015-06",308,11610
"6382","United States","2015-07",278,11888
"6383","United States","2015-08",291,12179
"6384","United States","2015-09",287,12466
"6385","United States","2015-10",344,12810
"6386","United States","2015-11",287,13097
"6387","United States","2015-12",271,13368
"6388","United States","2016-01",282,13650
"6389","United States","2016-02",232,13882
"6390","United States","2016-03",258,14140
"6391","United States","2016-04",211,14351
"6392","United States","2016-05",232,14583
"6393","United States","2016-06",270,14853
"6394","United States","2016-07",231,15084
"6395","United States","2016-08",240,15324
"6396","United States","2016-09",249,15573
"6397","United States","2016-10",225,15798
"6398","United States","2016-11",302,16100
"6399","United States","2016-12",245,16345
"6400","United States","2017-01",326,16671
"6401","United States","2017-02",229,16900
"6402","United States","2017-03",268,17168
"6403","United States","2017-04",230,17398
"6404","United States","2017-05",236,17634
"6405","United States","2017-06",254,17888
"6406","United States","2017-07",250,18138
"6407","United States","2017-08",275,18413
"6408","United States","2017-09",257,18670
"6409","United States","2017-10",249,18919
"6410","United States","2017-11",222,19141
"6411","United States","2017-12",225,19366
"6412","United States","2018-01",275,19641
"6413","United States","2018-02",197,19838
"6414","United States","2018-03",254,20092
"6415","United States","2018-04",253,20345
"6416","United States","2018-05",207,20552
"6417","United States","2018-06",168,20720
"6418","United States","2018-07",200,20920
"6419","United States","2018-08",219,21139
"6420","United States","2018-09",236,21375
"6421","United States","2018-10",279,21654
"6422","United States","2018-11",218,21872
"6423","United States","2018-12",5,21877
"6424","Uruguay","2010-08",1,1
"6425","Uruguay","2010-09",1,2
"6426","Uruguay","2010-12",1,3
"6427","Uruguay","2011-01",2,5
"6428","Uruguay","2011-04",1,6
"6429","Uruguay","2011-10",1,7
"6430","Uruguay","2012-05",1,8
"6431","Uruguay","2012-10",1,9
"6432","Uruguay","2012-11",1,10
"6433","Uruguay","2012-12",2,12
"6434","Uruguay","2013-04",1,13
"6435","Uruguay","2013-05",1,14
"6436","Uruguay","2013-06",1,15
"6437","Uruguay","2013-07",2,17
"6438","Uruguay","2013-08",1,18
"6439","Uruguay","2013-12",1,19
"6440","Uruguay","2014-01",1,20
"6441","Uruguay","2014-03",2,22
"6442","Uruguay","2014-10",3,25
"6443","Uruguay","2014-11",1,26
"6444","Uruguay","2015-02",1,27
"6445","Uruguay","2015-05",1,28
"6446","Uruguay","2015-06",1,29
"6447","Uruguay","2015-07",1,30
"6448","Uruguay","2015-11",2,32
"6449","Uruguay","2015-12",1,33
"6450","Uruguay","2016-01",1,34
"6451","Uruguay","2016-02",1,35
"6452","Uruguay","2016-03",2,37
"6453","Uruguay","2016-05",2,39
"6454","Uruguay","2016-07",1,40
"6455","Uruguay","2016-08",1,41
"6456","Uruguay","2016-10",1,42
"6457","Uruguay","2016-11",1,43
"6458","Uruguay","2016-12",2,45
"6459","Uruguay","2017-03",2,47
"6460","Uruguay","2017-04",1,48
"6461","Uruguay","2017-05",3,51
"6462","Uruguay","2017-07",2,53
"6463","Uruguay","2017-10",2,55
"6464","Uruguay","2017-11",1,56
"6465","Uruguay","2018-01",2,58
"6466","Uruguay","2018-02",1,59
"6467","Uruguay","2018-03",2,61
"6468","Uruguay","2018-07",1,62
"6469","Uruguay","2018-08",2,64
"6470","Uruguay","2018-10",2,66
"6471","Uzbekistan","2013-02",1,1
"6472","Uzbekistan","2013-09",1,2
"6473","Uzbekistan","2013-12",1,3
"6474","Uzbekistan","2014-03",1,4
"6475","Uzbekistan","2014-08",2,6
"6476","Uzbekistan","2014-10",1,7
"6477","Uzbekistan","2015-01",1,8
"6478","Uzbekistan","2015-03",1,9
"6479","Uzbekistan","2015-08",1,10
"6480","Uzbekistan","2016-03",1,11
"6481","Uzbekistan","2016-12",1,12
"6482","Uzbekistan","2017-04",1,13
"6483","Uzbekistan","2017-08",1,14
"6484","Uzbekistan","2017-09",1,15
"6485","Uzbekistan","2018-05",1,16
"6486","Venezuela","2010-08",1,1
"6487","Venezuela","2011-02",1,2
"6488","Venezuela","2011-09",1,3
"6489","Venezuela","2012-10",1,4
"6490","Venezuela","2012-12",1,5
"6491","Venezuela","2013-07",1,6
"6492","Venezuela","2013-12",1,7
"6493","Venezuela","2014-10",1,8
"6494","Venezuela","2014-11",2,10
"6495","Venezuela","2014-12",3,13
"6496","Venezuela","2015-04",1,14
"6497","Venezuela","2015-05",1,15
"6498","Venezuela","2015-07",2,17
"6499","Venezuela","2015-10",1,18
"6500","Venezuela","2015-11",1,19
"6501","Venezuela","2015-12",1,20
"6502","Venezuela","2016-01",2,22
"6503","Venezuela","2016-02",2,24
"6504","Venezuela","2016-03",3,27
"6505","Venezuela","2016-07",3,30
"6506","Venezuela","2016-10",1,31
"6507","Venezuela","2017-01",1,32
"6508","Venezuela","2017-03",1,33
"6509","Venezuela","2017-09",1,34
"6510","Venezuela","2018-03",1,35
"6511","Venezuela","2018-06",1,36
"6512","Venezuela","2018-09",1,37
"6513","Venezuela","2018-10",1,38
"6514","Venezuela","2018-11",1,39
"6515","Vietnam","2011-01",1,1
"6516","Vietnam","2011-05",2,3
"6517","Vietnam","2011-07",2,5
"6518","Vietnam","2011-10",2,7
"6519","Vietnam","2011-11",1,8
"6520","Vietnam","2011-12",1,9
"6521","Vietnam","2012-01",1,10
"6522","Vietnam","2012-02",1,11
"6523","Vietnam","2012-04",1,12
"6524","Vietnam","2012-05",1,13
"6525","Vietnam","2012-06",1,14
"6526","Vietnam","2012-07",1,15
"6527","Vietnam","2012-08",1,16
"6528","Vietnam","2012-09",1,17
"6529","Vietnam","2012-11",1,18
"6530","Vietnam","2012-12",3,21
"6531","Vietnam","2013-01",2,23
"6532","Vietnam","2013-02",1,24
"6533","Vietnam","2013-03",1,25
"6534","Vietnam","2013-05",1,26
"6535","Vietnam","2013-06",1,27
"6536","Vietnam","2013-07",1,28
"6537","Vietnam","2013-08",3,31
"6538","Vietnam","2013-09",3,34
